Id,SalePrice
1768,133994.91313501398
1770,137344.6705282189
1771,120154.30659705403
1772,130096.007108997
1773,118084.83206577032
1774,136351.12966191524
1775,127714.69640490375
1776,111222.34676003308
1777,105800.97930447572
1778,125236.59452470901
1780,177660.37710678828
1781,121055.12193565209
1782,83403.00534617576
1783,157932.3267880592
1784,100756.40583291653
1785,114964.54374201354
1786,145631.33639042726
1787,180423.95232775089
1789,98492.73491440216
1790,73397.29994192315
1791,200638.49120803125
1792,161184.43372921197
1793,119605.72430961826
1794,138278.8705865739
1795,131057.73604728858
1796,172973.5382291748
1797,101165.664548456
1798,125096.81785067287
1799,99328.40203161846
1800,115863.4065278087
1801,151773.1267900486
1802,155571.72332577873
1803,137014.60165223066
1804,121559.4493225335
1805,124173.32982262358
1806,139841.33905743738
1807,164051.5303891573
1808,132292.01531587806
1810,150978.23716064868
1813,129995.01908611611
1814,94057.43067592388
1816,94001.99755835335
1817,121920.00443582339
1818,156911.39616070266
1819,118246.0824647173
1821,124101.80667397792
1822,158073.92227276045
1825,154931.69361561292
1826,80683.95302861696
1827,100989.84072323603
1828,151275.76084491896
1829,105078.16917697137
1830,144146.69361381722
1831,211024.5444422317
1833,149429.68023167193
1836,143343.74287407863
1838,145979.38447066408
1839,79816.76151235818
1842,68236.93259961874
1843,139508.92019265477
1845,131260.54434444464
1846,137368.90026972754
1850,112267.43756393329
1851,146784.22028423764
1852,116685.80327337317
1853,131146.5207071401
1854,171330.13666053826
1855,176360.30118255108
1856,212745.9331857499
1860,130408.87655893291
1865,327528.94910859613
1866,320007.793055651
1867,223321.17842616356
1868,287673.45252003835
1869,191401.1874772908
1870,225039.1137472585
1871,228522.09893132537
1872,169327.28464579966
1874,124056.61416492326
1875,196160.51736041834
1876,184383.504868756
1877,213808.71510385233
1878,202343.83273722336
1880,121983.11515661402
1881,230953.79533443632
1885,230399.28731894807
1887,199530.61425194552
1888,248478.4111230229
1889,169947.57418446656
1890,131756.69865292677
1891,118871.83943527054
1892,83607.41959741304
1893,144760.1501249057
1895,134100.58944686677
1896,128684.00733385672
1897,101081.24846883389
1898,96456.04439480047
1899,132162.60931710087
1900,157126.80700009607
1901,165529.91226377548
1902,132090.45601747817
1904,140508.8504726836
1905,162023.076098722
1906,173492.81527799676
1907,193091.84517298176
1908,98873.06620137107
1909,115985.4295815177
1910,107988.78020528344
1913,170828.42640160886
1914,55511.79095944922
1915,298536.5654734842
1917,261809.52601958945
1918,113523.9057359623
1919,170678.5134694067
1920,159784.3577308486
1921,403900.73447015445
1922,305971.1271740042
1924,252175.83317261282
1925,233018.1853174123
1926,376813.630365822
1927,125944.33056674755
1928,167923.65993804633
1929,113573.45209891447
1930,121817.43094076557
1931,122129.56972663049
1932,132166.4181960571
1933,170725.3328174746
1934,188919.40362668503
1935,182414.32157007104
1936,193929.80076802595
1938,174327.84977307275
1939,224800.937874117
1940,181131.86224495003
1941,176619.1653594186
1943,190501.97571037748
1944,323577.6107653862
1945,378907.85202651937
1947,292180.2795885587
1949,255437.6995169522
1951,309988.2793925549
1952,256955.055863976
1953,154649.33679343073
1954,220600.9949116883
1955,129095.37604554038
1957,154692.92341030354
1959,155320.412143241
1960,104398.50400375061
1961,97669.476821502
1962,77440.9954594209
1963,92842.70432733311
1964,120866.24549175316
1965,161603.1965213538
1966,156954.21106345198
1967,262801.79456346267
1968,351968.64514717704
1969,375374.1413652671
1970,379473.82103931904
1971,472067.02310311457
1972,342667.70744383056
1973,266950.1989588519
1974,304606.47479433264
1975,465365.9437206343
1976,242529.49860622105
1977,340841.6128553644
1978,319929.1426635218
1979,296827.14766411844
1980,198170.85794557902
1981,333309.7261791072
1982,199913.4552470484
1983,194001.8680279096
1984,165949.46529911595
1987,175156.96811703453
1988,174237.55816532037
1991,219640.63371375413
1992,227890.3663061
1994,269115.8600392165
1995,176605.10113206948
1996,276406.97479824815
1998,329064.2676465087
1999,269851.0138404791
2001,296847.2773498873
2002,232000.4572863796
2003,242908.43565509716
2004,250881.8510875196
2006,224696.35455289547
2007,236245.29586627742
2008,219331.8174210882
2009,197092.92305082973
2010,180077.58739535313
2012,183379.96834260767
2013,182569.65162992373
2014,181982.8878234672
2015,197827.01233388335
2016,191128.6678281458
2017,199999.03142878477
2018,105944.86528268419
2019,117915.21404474459
2020,96668.48824182984
2021,93713.55685721955
2022,176298.97855527117
2023,153991.21835952127
2025,362302.95160922164
2026,176751.24621370443
2027,133093.07720043487
2028,168935.27250196517
2029,182931.380986239
2032,259329.8368991803
2033,235681.9442070137
2034,174259.26701264555
2035,217434.06721663737
2036,182897.74150487722
2037,194547.32930366788
2038,374246.54493449704
2039,194377.15946882236
2044,176694.3799904356
2046,140682.007814958
2047,154385.9555423192
2048,126923.79670366453
2049,141468.64161555312
2052,116653.26496569195
2054,82785.03214663226
2055,156318.96907562672
2056,145231.1481086731
2057,104880.5299441356
2058,219527.43873153426
2059,113465.17186293559
2060,178695.3064503607
2061,167648.91351048843
2062,120082.56296185518
2063,99655.90928230886
2064,140028.95922732507
2066,156776.63441144623
2068,138890.5875989826
2070,110668.30789464613
2071,87473.15828954952
2072,125702.29693863713
2073,133960.7139249005
2074,245147.44768046692
2076,106600.8898777308
2077,139410.9125539892
2078,107706.79685556513
2079,132499.97362921434
2080,103830.17964645622
2081,97319.48998326703
2083,144953.5134104787
2084,92678.0982428161
2085,111184.18285123332
2086,119923.33824124416
2087,122220.50491680374
2088,129973.66243368335
2089,68623.21385637617
2090,146832.88856889668
2092,150882.21819469868
2093,127404.52756361302
2095,152220.69985691592
2096,81034.44940396852
2098,146101.12927017285
2099,45952.537185377456
2101,157178.39523755605
2102,140306.1265881422
2103,94634.01104584109
2104,152240.9316019945
2106,73550.65430907969
2107,274613.6215250249
2108,108644.41438966342
2109,105094.58109302209
2110,121753.57569855188
2113,108690.54956088556
2114,116153.0199029071
2115,157827.24412063273
2116,102648.63085923364
2117,161157.9974919957
2118,119340.60762856473
2119,103602.11945656834
2120,100546.5237464752
2122,98916.06966539292
2124,213453.47837276914
2125,135396.42028973147
2126,173339.77772085715
2128,143433.24273468184
2130,143901.50096294642
2131,149148.78337371047
2133,109466.45289210515
2134,110484.31276126258
2135,95163.72442497133
2137,116111.30389262972
2139,129764.23467416814
2140,130729.75176004122
2144,121016.57388084574
2145,126498.01274875135
2146,153454.5373517606
2148,155540.90556062246
2150,234554.71369847562
2151,130554.85588477127
2153,152382.96659172495
2155,129675.99594501866
2157,251724.39240372914
2159,222281.8098989991
2160,177722.07287662235
2161,235228.00425832055
2162,388393.8648546759
2163,333440.72377596435
2166,139056.00615917717
2169,197616.43047383204
2170,223170.0506449136
2173,181740.17084231606
2177,255568.29473585167
2178,220101.31758532915
2180,211811.35947779295
2181,186988.09294382075
2182,208578.79708430468
2183,197047.99785174264
2184,122451.08697386362
2185,133080.76107984842
2188,160384.37564312777
2195,87791.52140772683
2196,101244.79725351333
2197,117214.12348841669
2198,150402.89372186278
2199,180062.15340837048
2200,147483.48885597568
2201,132330.2652195765
2202,172448.81856776308
2206,140898.58889689416
2207,220263.84717626363
2208,244398.04163596788
2209,208992.23149451817
2210,109870.43833129125
2211,101465.52829342938
2212,100669.69597048702
2214,132056.18189467472
2215,87406.09608024644
2216,156581.81021030544
2220,72048.3308583847
2221,305330.757967465
2222,266819.64007797814
2226,194385.70003586006
2227,189543.88693048683
2228,246169.75260104396
2229,233075.67205205388
2230,161478.57463683526
2231,209603.0625803654
2232,177226.76283539445
2233,163010.1883636983
2234,229871.65061055328
2236,274014.72441702365
2237,335733.3779536648
2238,209704.2094339665
2240,161469.82188820688
2241,140115.92340981
2243,151667.54570750668
2244,95256.958610033
2245,83313.89858094859
2248,108888.67452509067
2249,114792.8552496963
2250,125589.61875065306
2252,168154.56695451302
2253,162843.36503188513
2256,179010.3742503922
2257,209418.63383011927
2260,158524.5035307374
2261,181357.97900460043
2262,189012.08221049357
2263,350645.9744912055
2264,378746.7167632353
2265,167054.31016567216
2266,270302.3143661772
2267,314345.38273851573
2268,379568.6355110522
2270,190592.8746748655
2271,261626.84797762602
2272,283406.8272031777
2273,155308.8332116443
2274,184580.741720512
2275,138385.5244621642
2276,175250.79464925296
2277,188527.89467594205
2278,160977.35730128922
2279,101777.67229326098
2281,175782.23021181236
2282,177223.95953104994
2283,95913.5626194324
2284,84425.19291824804
2285,157531.04557869653
2286,114446.44603297739
2287,334152.75149778
2288,261616.5250832534
2289,344094.5128489791
2290,377985.2853257807
2291,307839.0255828683
2292,377787.8094055428
2293,408816.8110286733
2294,338338.6063003477
2295,457229.45118039736
2296,296067.6250126149
2297,300381.6816475843
2298,283799.14042845875
2299,330453.57545386534
2300,330839.4359813555
2302,236476.21898630972
2303,234630.989310189
2304,237506.97756871587
2305,173685.52420928725
2306,180256.84714357578
2307,187984.46268614035
2308,200194.6743988841
2309,269777.28394657536
2310,195462.8534095231
2311,193335.03218397615
2313,170992.01434451478
2314,179097.40874343962
2315,175400.37449017458
2316,189326.20954213978
2317,183683.88863960933
2318,180299.41518882895
2319,177812.6891894906
2320,179072.5744305362
2322,168946.59135874137
2323,184827.77266032604
2324,168752.88612350973
2325,209903.13975454608
2327,240509.19078806945
2329,191883.52154969377
2330,183169.79200881647
2331,342516.58881862566
2332,349142.63396103785
2333,314882.7830047309
2334,258032.60319240263
2335,257543.36557644326
2336,323650.2449374916
2337,214038.5427596272
2338,246640.61643826406
2339,217635.0862527144
2340,388823.46809453453
2342,227371.0897497272
2343,224424.5724393683
2344,252986.05430933373
2345,233084.8791449843
2346,213698.9971775969
2347,213577.28842333204
2348,231319.85179534683
2351,256360.75920212612
2352,239730.2334371724
2353,223660.65411237004
2356,144551.25066120178
2357,197844.60731606893
2359,93948.11453724586
2360,91548.45975350923
2361,143087.67367038492
2363,127705.17448574369
2364,156955.59993761152
2365,196815.18334636104
2366,190619.6978007189
2367,209032.28907034473
2368,211003.65691013576
2370,177648.7852146081
2371,176081.69965156468
2372,190756.75224545843
2374,315952.3887595831
2375,241030.96685697703
2376,297374.9404416488
2377,345948.3793096444
2378,134944.71579030348
2379,192939.8170160981
2381,171126.5843437924
2382,192640.76260302978
2383,201425.86389447912
2384,267931.6604842541
2385,147172.04533174087
2386,118226.97522307068
2387,125532.39790241688
2389,111915.66521427342
2391,133202.21383349434
2392,104034.94411213876
2393,159567.1254353202
2394,134750.3735161741
2395,217227.92988000484
2398,112818.43765746715
2401,111034.04436454017
2402,131791.8202585469
2403,133927.55231780524
2405,152294.4708015124
2406,122890.95396249452
2407,115648.16300525225
2408,133768.51714742987
2409,111333.25971336219
2410,161402.4271886975
2411,95066.76407462035
2412,163208.97663143417
2413,117765.79576623628
2414,128816.77750988462
2415,137850.44436846598
2416,113039.37365739232
2417,130346.54261939289
2418,115777.94224758311
2419,129961.58738662719
2420,101135.14205355354
2421,149140.0744012528
2425,222753.0384470545
2426,133962.08341782662
2428,175031.86565220208
2429,104407.36272452744
2430,117094.55811648036
2431,97386.12624105583
2433,136611.4010966298
2434,124300.33965014992
2435,151839.93079314666
2437,86513.85927835148
2438,99638.18009857123
2439,93312.23714213714
2440,113775.02070516715
2441,86438.17982618332
2442,96774.34845570411
2443,107650.06801873815
2444,119331.86831221104
2445,81092.12028718143
2446,134072.79739673348
2448,139800.63393674692
2449,106918.48975210683
2450,167925.39754895202
2451,144744.78446058894
2452,229509.58946968993
2455,110917.71524859298
2456,145967.21452951737
2457,131704.18910919334
2458,96110.31793272868
2459,96969.32504774722
2461,122106.26969033499
2462,158268.3505223744
2463,99183.09268758609
2464,188268.40557315812
2465,141216.26342994923
2466,112076.47594114476
2468,80200.8247518098
2469,76952.89145359963
2470,183425.19155710386
2471,237710.12600313989
2472,155760.19302831232
2473,129634.11269273795
2475,239614.4003553008
2476,106956.69145776791
2477,104881.52942509479
2478,167596.48015955952
2479,87274.290730624
2480,139953.92644115005
2482,118102.58584447294
2483,92637.96062903877
2486,147987.14322969996
2487,190072.59410261674
2488,158724.4173970255
2489,158716.10175764345
2495,85171.32299385159
2496,235261.6901326339
2497,145056.97886569638
2498,90622.68325173386
2500,136554.51962344215
2501,128183.64783744526
2502,159172.21433383028
2503,129648.46236616076
2504,190678.44695157313
2505,234637.9103191986
2506,237496.46031542085
2507,298684.1893058006
2508,239649.98602812242
2509,215746.2126372105
2510,214810.0290636145
2511,173620.21457481637
2512,215912.90136653977
2514,366008.82599806256
2516,160092.95121509559
2517,122875.06566717419
2518,139550.3733954897
2519,230735.1243475049
2520,209135.84832681058
2521,205394.4527192702
2523,105345.88741089363
2524,125378.68107937375
2526,128469.20057993144
2527,85275.59493752915
2528,117119.66612657213
2529,102165.43965439535
2530,111954.99479534183
2532,242592.83621754742
2533,210458.1954425375
2534,244961.3835260215
2537,221897.12804118835
2538,189195.4254346702
2539,189886.57410629728
2540,177177.3849191127
2541,178222.0716592862
2542,165139.33511000685
2543,104225.59088961693
2544,125434.43095222971
2545,140230.72553829814
2546,133521.44161295242
2547,134263.016934596
2549,179518.60456160546
2550,284509.4092759735
2551,134098.41206937388
2552,117283.0316990614
2555,111259.83638233278
2556,85880.28846936955
2557,95357.72462681512
2559,141417.52255783946
2560,141964.1685397122
2561,151379.30377841345
2562,136673.2570602799
2563,145134.45560333307
2564,184844.07274895112
2566,202256.3350473633
2567,156222.8256030839
2570,107129.42022577798
2572,155066.1229964452
2574,253637.25650735508
2575,110940.50854953824
2578,88666.55500112235
2581,128666.74380276116
2582,107407.47998227284
2583,271136.6016193529
2585,181961.37499118445
2586,206818.76798501064
2589,130238.39181636286
2590,203462.38157353993
2591,207819.081438183
2592,221389.90020901192
2594,185390.43094035954
2596,291302.95459179115
2599,336080.8592113261
2601,109958.42119367344
2602,69259.44189136244
2605,65608.1906585128
2606,128712.99459547427
2608,203165.9885091808
2609,173591.89397795335
2611,154209.531176416
2613,122968.1371548706
2614,112530.48212026234
2616,129050.89418852501
2619,230881.74490870256
2620,190367.58554519335
2622,185013.01771732705
2623,249736.8680534906
2624,302597.83657267876
2625,297286.6735041243
2627,175041.74972504465
2628,402443.32102448255
2629,611794.7366086732
2630,355776.92593311984
2631,483407.3290806318
2632,382629.2648664436
2633,298740.1559048436
2634,366673.3404449
2636,198236.801572542
2638,278711.9794208983
2639,195993.16045215575
2640,145430.09382057804
2641,75314.03556684105
2642,179138.56915477652
2643,80334.21420608627
2644,143500.70632573924
2645,92896.52775845988
2646,74466.80477448637
2647,82470.73376635632
2648,133679.02692194306
2649,147923.92191214173
2650,149039.98848499372
2651,157216.5143438285
2652,378422.5197691611
2653,232026.6433492848
2654,239677.59208043737
2655,332350.67540217214
2656,305164.2430193381
2657,300957.46790446754
2659,279466.9807973258
2660,321016.90076062776
2661,334900.6422283428
2662,323121.4677216351
2664,254830.52020543528
2665,285532.2198383725
2666,259060.61172533565
2667,168683.00869854356
2668,173640.401826369
2669,180351.4594653914
2670,273706.88075759483
2671,178423.20484537538
2672,174779.85690435866
2675,162089.72716806617
2676,181294.70058476774
2679,274423.28131918365
2680,289947.23315865477
2682,317812.8189564596
2683,454393.34557612485
2686,250811.55230885913
2688,218407.97849024736
2689,204308.09868893976
2690,422897.20593564946
2691,194388.15340836358
2693,197572.28670707712
2695,195720.6465420901
2696,183883.99482743506
2697,190990.8382641472
2698,199184.77859344106
2699,171006.2640864482
2700,146763.45457190432
2702,89717.30337172649
2706,105816.73227260256
2711,321038.0923896109
2712,359291.7563928951
2713,164531.0218552605
2714,158206.45257266378
2717,190872.93524192926
2718,230920.58740986098
2719,162218.67617560783
2720,177493.39948334522
2721,129917.85846536621
2722,154288.34001537482
2723,133963.81022173568
2724,115120.29185863775
2726,144230.19003558843
2727,177635.92272436537
2729,146648.40448740748
2730,144803.25537051016
2731,111952.93873302947
2732,123725.36746159614
2733,163212.88813814512
2734,146592.07955760023
2735,118638.51118150973
2736,157519.33758319248
2737,106665.79445307673
2740,129369.17061438132
2741,147324.52021203635
2743,161481.32088546272
2744,151038.49710359686
2745,141666.35129324108
2746,117780.95789142272
2747,144915.11889237232
2748,116656.97624080066
2749,104931.43572493954
2750,128494.4057453661
2751,119364.14768184957
2752,253412.0008538229
2753,155138.05476926157
2754,212449.59134828628
2755,121010.35104480638
2756,99649.88448886311
2757,75871.77213824834
2758,75343.67801737957
2759,163072.73325372668
2760,123078.34582871968
2761,129978.60829216408
2762,124726.93386333025
2763,185415.18360624555
2766,140916.21898050694
2769,115172.4675841637
2770,148744.18709123164
2771,101622.79821921192
2773,177363.75946577644
2774,149008.86484955603
2775,135175.22636238398
2776,152917.04526227008
2777,150834.8947943293
2778,134731.92968195258
2779,139399.8986211771
2780,86277.05979642554
2781,94044.49573168412
2782,69386.20156037841
2783,117906.8022344629
2784,118461.97158499731
2785,133006.09666152342
2786,57062.64073385809
2787,113457.35145628032
2788,75201.4680353228
2789,240354.4402659798
2791,98974.3068432021
2793,191262.56686289943
2794,82062.75386198578
2795,123976.00425122408
2796,99489.3505714509
2797,203099.8695058353
2798,125632.33073152916
2799,119145.20692077687
2801,100209.48416199937
2802,129991.99306165954
2803,175844.38457254812
2806,72986.57854104672
2807,156018.8858570695
2809,119948.06262157064
2810,132383.637221476
2814,175191.8485169419
2817,170871.6825871079
2818,127943.22644797136
2820,140898.1789919018
2821,92860.99644222035
2822,167805.00176194255
2823,271436.76387436007
2824,185502.97099092964
2826,133640.98555753837
2827,136851.8791190468
2828,204881.10540627106
2829,182366.7524152702
2830,236722.91178800992
2831,187899.5956617908
2832,232310.1555022273
2833,255864.05814264092
2834,220384.00263353894
2835,215689.41513321438
2836,191170.06085339288
2837,165378.35746981687
2838,142453.80220983076
2839,183650.93424295686
2841,196837.7138978556
2842,237447.81279767584
2843,158978.6463121173
2844,162374.76279321662
2845,105830.16704071483
2847,199059.56404952673
2849,226610.47883424087
2850,282577.51621579
2852,255803.97110853536
2853,244620.97820535582
2854,118844.31159862509
2855,202495.50076571223
2856,210716.69763877068
2857,186311.24766747354
2858,200875.86405300495
2859,151969.05133973443
2861,113574.946217491
2862,206234.5346005505
2864,270522.170026795
2865,125948.23732148376
2866,170577.07250958437
2867,90111.4571755108
2868,114754.35989321163
2869,123455.1462653375
2870,153613.6442882163
2872,49483.89761650685
2873,104983.58648880583
2874,150985.31826375693
2875,117421.92980760666
2876,152697.81310269074
2877,137314.94908329102
2878,165365.83425450377
2879,144442.6624764111
2880,101438.52339517485
2881,155883.36707690379
2882,166863.9813401141
2883,186349.54367859708
2884,178430.52063354602
2885,177156.81821847404
2886,208762.44214229382
2887,95739.75735600089
2888,112352.18006117237
2890,82459.9113847265
2891,133632.73937386734
2895,298297.904370963
2896,277647.71569603647
2897,199011.07069666038
2898,154065.3223674547
2899,216892.98481950932
2900,152503.63098426326
2903,346869.02979867696
2904,348417.5442694683
2906,187382.2319971614
2907,120714.10344041207
2908,114122.13303968002
2911,67705.25264524543
2912,154556.30498823914
2913,69090.50441107264
2916,72036.58329679415
2917,159292.2587343785
2919,256280.69786594686
